QID DOCID Rank IsRelevant  Precision Recall 
36 1527 11 0 0.273 0.150
36 2703 12 0 0.250 0.150
36 2754 13 0 0.231 0.150
36 2301 14 0 0.214 0.150
36 1265 15 1 0.267 0.200
36 2733 16 1 0.312 0.250
36 2031 17 0 0.294 0.250
36 1455 18 0 0.278 0.250
36 2112 19 0 0.263 0.250
36 1836 20 1 0.300 0.300
36 2492 21 0 0.286 0.300
36 2811 22 0 0.273 0.300
36 2581 23 0 0.261 0.300
36 2836 24 1 0.292 0.350
36 1454 25 0 0.280 0.350
36 2406 26 0 0.269 0.350
36 2509 27 0 0.259 0.350
36 1395 28 0 0.250 0.350
36 2772 29 0 0.241 0.350
36 1162 30 0 0.233 0.350
36 2050 31 0 0.226 0.350
36 1825 32 1 0.250 0.400
36 2698 33 0 0.242 0.400
36 1444 34 0 0.235 0.400
36 2982 35 0 0.229 0.400
36 1612 36 0 0.222 0.400
36 3045 37 0 0.216 0.400
36 2510 38 0 0.211 0.400
36 253 39 0 0.205 0.400
36 3046 40 0 0.200 0.400
36 1634 41 0 0.195 0.400
36 2091 42 0 0.190 0.400
36 1097 43 0 0.186 0.400
36 1594 44 0 0.182 0.400
36 2852 45 0 0.178 0.400
36 2059 46 0 0.174 0.400
36 2246 47 0 0.170 0.400
36 2554 48 0 0.167 0.400
36 1569 49 0 0.163 0.400
36 2179 50 1 0.180 0.450
36 2340 51 1 0.196 0.500
36 679 52 0 0.192 0.500
36 29 53 0 0.189 0.500
36 1900 54 0 0.185 0.500
36 2138 55 0 0.182 0.500
36 1856 56 0 0.179 0.500
36 1431 57 0 0.175 0.500
36 2230 58 0 0.172 0.500
36 2652 59 0 0.169 0.500
36 1847 60 0 0.167 0.500
36 1085 61 0 0.164 0.500
36 1910 62 0 0.161 0.500
36 2906 63 0 0.159 0.500
36 1855 64 0 0.156 0.500
36 2426 65 0 0.154 0.500
36 3093 66 0 0.152 0.500
36 3176 67 0 0.149 0.500
36 1768 68 1 0.162 0.550
36 354 69 0 0.159 0.550
36 983 70 0 0.157 0.550
36 1548 71 0 0.155 0.550
36 3198 72 0 0.153 0.550
36 1453 73 0 0.151 0.550
36 1863 74 0 0.149 0.550
36 2464 75 0 0.147 0.550
36 1946 76 0 0.145 0.550
36 815 77 0 0.143 0.550
36 816 78 0 0.141 0.550
36 1058 79 0 0.139 0.550
36 644 80 0 0.138 0.550
36 2987 81 0 0.136 0.550
36 2702 82 1 0.146 0.600
36 1335 83 0 0.145 0.600
36 295 84 0 0.143 0.600
36 66 85 0 0.141 0.600
36 2873 86 0 0.140 0.600
36 1961 87 0 0.138 0.600
36 2223 88 0 0.136 0.600
36 2154 89 0 0.135 0.600
36 2794 90 0 0.133 0.600
36 1315 91 0 0.132 0.600
36 2644 92 0 0.130 0.600
36 2769 93 0 0.129 0.600
36 2715 94 0 0.128 0.600
36 1484 95 0 0.126 0.600
36 3079 96 0 0.125 0.600
36 1178 97 0 0.124 0.600
36 2178 98 0 0.122 0.600
36 2263 99 0 0.121 0.600
36 1253 100 0 0.120 0.600
37 3048 1 0 0.000 0.000
37 2554 2 0 0.000 0.000
37 1727 3 0 0.000 0.000
37 2208 4 0 0.000 0.000
37 2344 5 0 0.000 0.000
37 1724 6 0 0.000 0.000
37 2682 7 0 0.000 0.000
37 3002 8 0 0.000 0.000
37 1847 9 0 0.000 0.000
37 2003 10 0 0.000 0.000
37 2216 11 0 0.000 0.000
37 1961 12 0 0.000 0.000
37 1951 13 0 0.000 0.000
37 1527 14 0 0.000 0.000
37 2470 15 0 0.000 0.000
37 1664 16 0 0.000 0.000
37 2628 17 0 0.000 0.000
37 1497 18 0 0.000 0.000
37 1827 19 0 0.000 0.000
37 1173 20 0 0.000 0.000
37 2746 21 0 0.000 0.000
37 3049 22 0 0.000 0.000
37 2911 23 0 0.000 0.000
37 1425 24 0 0.000 0.000
37 1725 25 0 0.000 0.000
37 854 26 0 0.000 0.000
37 1741 27 0 0.000 0.000
37 2525 28 0 0.000 0.000
37 1856 29 0 0.000 0.000
37 2834 30 0 0.000 0.000
37 2219 31 0 0.000 0.000
37 2876 32 0 0.000 0.000
37 2479 33 0 0.000 0.000
37 2978 34 0 0.000 0.000
37 2481 35 0 0.000 0.000
37 2958 36 0 0.000 0.000
37 2031 37 0 0.000 0.000
37 1665 38 0 0.000 0.000
37 2889 39 0 0.000 0.000
37 3080 40 0 0.000 0.000
37 2354 41 0 0.000 0.000
37 3042 42 0 0.000 0.000
37 1936 43 0 0.000 0.000
37 1884 44 0 0.000 0.000
37 1932 45 0 0.000 0.000
37 2569 46 0 0.000 0.000
37 3200 47 0 0.000 0.000
37 1807 48 0 0.000 0.000
37 3034 49 0 0.000 0.000
37 3059 50 0 0.000 0.000
37 2645 51 0 0.000 0.000
37 2154 52 0 0.000 0.000
37 2186 53 0 0.000 0.000
37 1637 54 0 0.000 0.000
37 671 55 0 0.000 0.000
37 3076 56 0 0.000 0.000
37 1976 57 0 0.000 0.000
37 2987 58 0 0.000 0.000
37 2033 59 0 0.000 0.000
37 1752 60 0 0.000 0.000
37 1534 61 0 0.000 0.000
37 2061 62 0 0.000 0.000
37 1108 63 0 0.000 0.000
37 1572 64 0 0.000 0.000
37 2882 65 0 0.000 0.000
37 2696 66 0 0.000 0.000
37 2799 67 0 0.000 0.000
37 730 68 0 0.000 0.000
37 2455 69 0 0.000 0.000
37 3134 70 0 0.000 0.000
37 2195 71 0 0.000 0.000
37 2247 72 0 0.000 0.000
37 2870 73 0 0.000 0.000
37 2227 74 0 0.000 0.000
37 2359 75 0 0.000 0.000
37 2342 76 0 0.000 0.000
37 3096 77 0 0.000 0.000
37 1395 78 0 0.000 0.000
37 2264 79 0 0.000 0.000
37 1748 80 0 0.000 0.000
37 2905 81 0 0.000 0.000
37 2772 82 0 0.000 0.000
37 3046 83 0 0.000 0.000
37 2167 84 0 0.000 0.000
37 2265 85 1 0.012 0.083
37 1171 86 0 0.012 0.083
37 2916 87 0 0.011 0.083
37 2187 88 0 0.011 0.083
37 2163 89 0 0.011 0.083
37 1488 90 0 0.011 0.083
37 1014 91 0 0.011 0.083
37 3163 92 0 0.011 0.083
37 1455 93 0 0.011 0.083
37 2939 94 1 0.021 0.167
37 1387 95 0 0.021 0.167
37 1383 96 0 0.021 0.167
37 1846 97 0 0.021 0.167
37 2202 98 0 0.020 0.167
37 1182 99 0 0.020 0.167
37 1233 100 0 0.020 0.167
38 2958 1 1 1.000 0.062
38 2208 2 0 0.500 0.062
38 1847 3 0 0.333 0.062
38 2470 4 0 0.250 0.062
38 1727 5 0 0.200 0.062
38 2876 6 0 0.167 0.062
38 3048 7 0 0.143 0.062
38 1527 8 0 0.125 0.062
38 2554 9 0 0.111 0.062
38 3002 10 0 0.100 0.062
38 2344 11 0 0.091 0.062
38 1497 12 0 0.083 0.062
38 1951 13 0 0.077 0.062
38 3105 14 0 0.071 0.062
38 2682 15 0 0.067 0.062
38 2003 16 0 0.062 0.062
38 1725 17 0 0.059 0.062
38 1724 18 0 0.056 0.062
38 3034 19 0 0.053 0.062
38 1827 20 0 0.050 0.062
38 854 21 0 0.048 0.062
38 1961 22 0 0.045 0.062
38 3096 23 0 0.043 0.062
38 3049 24 0 0.042 0.062
38 2905 25 0 0.040 0.062
38 2939 26 1 0.077 0.125
38 1856 27 0 0.074 0.125
38 1936 28 0 0.071 0.125
38 2082 29 0 0.069 0.125
38 2525 30 0 0.067 0.125
38 2746 31 0 0.065 0.125
38 3042 32 0 0.062 0.125
38 1922 33 0 0.061 0.125
38 2569 34 0 0.059 0.125
38 2911 35 0 0.057 0.125
38 1884 36 0 0.056 0.125
38 2628 37 0 0.054 0.125
38 3031 38 1 0.079 0.188
38 2799 39 0 0.077 0.188
38 1425 40 0 0.075 0.188
38 2479 41 0 0.073 0.188
38 1932 42 0 0.071 0.188
38 2882 43 0 0.070 0.188
38 2455 44 0 0.068 0.188
38 2046 45 0 0.067 0.188
38 2451 46 0 0.065 0.188
38 1173 47 0 0.064 0.188
38 1741 48 0 0.062 0.188
38 1664 49 0 0.061 0.188
38 2406 50 0 0.060 0.188
38 2031 51 0 0.059 0.188
38 3059 52 0 0.058 0.188
38 2219 53 0 0.057 0.188
38 1572 54 0 0.056 0.188
38 2216 55 0 0.055 0.188
38 3080 56 0 0.054 0.188
38 1488 57 0 0.053 0.188
38 1678 58 0 0.052 0.188
38 3103 59 1 0.068 0.250
38 1665 60 0 0.067 0.250
38 2978 61 0 0.066 0.250
38 2834 62 0 0.065 0.250
38 1014 63 0 0.063 0.250
38 2987 64 0 0.062 0.250
38 1182 65 0 0.062 0.250
38 2696 66 0 0.061 0.250
38 1846 67 0 0.060 0.250
38 2889 68 0 0.059 0.250
38 2033 69 0 0.058 0.250
38 1976 70 0 0.057 0.250
38 2867 71 0 0.056 0.250
38 1637 72 0 0.056 0.250
38 2247 73 0 0.055 0.250
38 3200 74 0 0.054 0.250
38 2354 75 0 0.053 0.250
38 1525 76 0 0.053 0.250
38 2265 77 1 0.065 0.312
38 1359 78 0 0.064 0.312
38 1807 79 0 0.063 0.312
38 1997 80 0 0.062 0.312
38 2651 81 1 0.074 0.375
38 2167 82 0 0.073 0.375
38 1155 83 0 0.072 0.375
38 1383 84 0 0.071 0.375
38 3075 85 0 0.071 0.375
38 2956 86 1 0.081 0.438
38 2184 87 0 0.080 0.438
38 2582 88 0 0.080 0.438
38 1853 89 0 0.079 0.438
38 2772 90 0 0.078 0.438
38 982 91 0 0.077 0.438
38 2342 92 0 0.076 0.438
38 2940 93 1 0.086 0.500
38 615 94 0 0.085 0.500
38 3163 95 0 0.084 0.500
38 1433 96 0 0.083 0.500
38 1026 97 0 0.082 0.500
38 1292 98 0 0.082 0.500
38 2645 99 0 0.081 0.500
38 851 100 0 0.080 0.500
39 2406 1 0 0.000 0.000
39 2958 2 0 0.000 0.000
39 3105 3 0 0.000 0.000
39 2651 4 1 0.250 0.083
39 1678 5 0 0.200 0.083
39 1922 6 0 0.167 0.083
39 2470 7 0 0.143 0.083
39 3103 8 0 0.125 0.083
39 2939 9 1 0.222 0.167
39 2603 10 0 0.200 0.167
39 1847 11 0 0.182 0.167
39 2799 12 0 0.167 0.167
39 1098 13 0 0.154 0.167
39 2956 14 0 0.143 0.167
39 2940 15 0 0.133 0.167
39 2876 16 0 0.125 0.167
39 2046 17 0 0.118 0.167
39 2265 18 1 0.167 0.250
39 1725 19 0 0.158 0.250
39 2178 20 0 0.150 0.250
39 3031 21 1 0.190 0.333
39 2082 22 0 0.182 0.333
39 3002 23 0 0.174 0.333
39 3034 24 0 0.167 0.333
39 1366 25 0 0.160 0.333
39 2525 26 0 0.154 0.333
39 3048 27 0 0.148 0.333
39 1527 28 0 0.143 0.333
39 854 29 0 0.138 0.333
39 2316 30 0 0.133 0.333
39 3150 31 0 0.129 0.333
39 1727 32 0 0.125 0.333
39 2882 33 0 0.121 0.333
39 1951 34 0 0.118 0.333
39 2254 35 0 0.114 0.333
39 2941 36 1 0.139 0.417
39 1827 37 0 0.135 0.417
39 3096 38 0 0.132 0.417
39 2344 39 0 0.128 0.417
39 605 40 0 0.125 0.417
39 2705 41 0 0.122 0.417
39 1853 42 0 0.119 0.417
39 2341 43 0 0.116 0.417
39 2451 44 0 0.114 0.417
39 3128 45 0 0.111 0.417
39 2746 46 0 0.109 0.417
39 851 47 0 0.106 0.417
39 3148 48 0 0.104 0.417
39 3080 49 0 0.102 0.417
39 2554 50 0 0.100 0.417
39 2154 51 0 0.098 0.417
39 3068 52 0 0.096 0.417
39 1488 53 0 0.094 0.417
39 1856 54 0 0.093 0.417
39 2645 55 0 0.091 0.417
39 2911 56 0 0.089 0.417
39 2083 57 0 0.088 0.417
39 1383 58 0 0.086 0.417
39 2003 59 0 0.085 0.417
39 1457 60 0 0.083 0.417
39 2305 61 0 0.082 0.417
39 1976 62 0 0.081 0.417
39 2138 63 0 0.079 0.417
39 2295 64 0 0.078 0.417
39 2264 65 0 0.077 0.417
39 2167 66 0 0.076 0.417
39 2834 67 0 0.075 0.417
39 2216 68 0 0.074 0.417
39 2889 69 0 0.072 0.417
39 1572 70 0 0.071 0.417
39 3049 71 0 0.070 0.417
39 1359 72 0 0.069 0.417
39 1425 73 0 0.068 0.417
39 2699 74 0 0.068 0.417
39 867 75 0 0.067 0.417
39 3167 76 0 0.066 0.417
39 3077 77 0 0.065 0.417
39 1961 78 0 0.064 0.417
39 2937 79 0 0.063 0.417
39 1182 80 0 0.062 0.417
39 2978 81 0 0.062 0.417
39 2317 82 1 0.073 0.500
39 2931 83 0 0.072 0.500
39 1459 84 0 0.071 0.500
39 2033 85 0 0.071 0.500
39 630 86 0 0.070 0.500
39 1180 87 0 0.069 0.500
39 527 88 0 0.068 0.500
39 2141 89 0 0.067 0.500
39 3030 90 0 0.067 0.500
39 2684 91 0 0.066 0.500
39 2208 92 0 0.065 0.500
39 1497 93 0 0.065 0.500
39 3076 94 0 0.064 0.500
39 1474 95 0 0.063 0.500
39 2198 96 0 0.062 0.500
39 86 97 0 0.062 0.500
39 2905 98 0 0.061 0.500
39 1807 99 0 0.061 0.500
39 2455 100 0 0.060 0.500
40 2406 1 0 0.000 0.000
40 2316 2 0 0.000 0.000
40 1922 3 0 0.000 0.000
40 2958 4 1 0.250 0.100
40 2470 5 0 0.200 0.100
40 3048 6 0 0.167 0.100
40 2603 7 0 0.143 0.100
40 3105 8 0 0.125 0.100
40 1098 9 0 0.111 0.100
40 2554 10 0 0.100 0.100
40 1678 11 0 0.091 0.100
40 1727 12 0 0.083 0.100
40 1827 13 0 0.077 0.100
40 2003 14 0 0.071 0.100
40 2645 15 0 0.067 0.100
40 2939 16 1 0.125 0.200
40 2682 17 0 0.118 0.200
40 1459 18 0 0.111 0.200
40 2911 19 0 0.105 0.200
40 1951 20 0 0.100 0.200
40 1366 21 0 0.095 0.200
40 2799 22 0 0.091 0.200
40 2216 23 0 0.087 0.200
40 3059 24 0 0.083 0.200
40 2525 25 0 0.080 0.200
40 2046 26 0 0.077 0.200
40 2941 27 1 0.111 0.300
40 3002 28 0 0.107 0.300
40 1588 29 0 0.103 0.300
40 1847 30 0 0.100 0.300
40 2710 31 0 0.097 0.300
40 2956 32 1 0.125 0.400
40 1425 33 0 0.121 0.400
40 2208 34 0 0.118 0.400
40 3150 35 0 0.114 0.400
40 2882 36 0 0.111 0.400
40 1457 37 0 0.108 0.400
40 2834 38 0 0.105 0.400
40 2978 39 0 0.103 0.400
40 3034 40 0 0.100 0.400
40 2295 41 0 0.098 0.400
40 2651 42 1 0.119 0.500
40 2265 43 1 0.140 0.600
40 1488 44 0 0.136 0.600
40 1853 45 0 0.133 0.600
40 2876 46 0 0.130 0.600
40 1664 47 0 0.128 0.600
40 2905 48 0 0.125 0.600
40 1725 49 0 0.122 0.600
40 1527 50 0 0.120 0.600
40 2628 51 0 0.118 0.600
40 2344 52 0 0.115 0.600
40 2889 53 0 0.113 0.600
40 2652 54 0 0.111 0.600
40 2940 55 1 0.127 0.700
40 2513 56 0 0.125 0.700
40 854 57 0 0.123 0.700
40 2767 58 0 0.121 0.700
40 3080 59 0 0.119 0.700
40 2705 60 0 0.117 0.700
40 2051 61 0 0.115 0.700
40 1741 62 0 0.113 0.700
40 2033 63 0 0.111 0.700
40 2254 64 0 0.109 0.700
40 1703 65 0 0.108 0.700
40 3166 66 0 0.106 0.700
40 1937 67 0 0.104 0.700
40 2264 68 0 0.103 0.700
40 2198 69 0 0.101 0.700
40 1936 70 0 0.100 0.700
40 2715 71 0 0.099 0.700
40 1497 72 0 0.097 0.700
40 2772 73 0 0.096 0.700
40 855 74 0 0.095 0.700
40 1108 75 0 0.093 0.700
40 3200 76 0 0.092 0.700
40 1961 77 0 0.091 0.700
40 2916 78 0 0.090 0.700
40 2479 79 0 0.089 0.700
40 1359 80 0 0.087 0.700
40 2354 81 0 0.086 0.700
40 2252 82 0 0.085 0.700
40 3077 83 0 0.084 0.700
40 3076 84 0 0.083 0.700
40 1884 85 0 0.082 0.700
40 3103 86 0 0.081 0.700
40 2451 87 0 0.080 0.700
40 2317 88 0 0.080 0.700
40 2838 89 0 0.079 0.700
40 1976 90 0 0.078 0.700
40 2746 91 0 0.077 0.700
40 2138 92 0 0.076 0.700
40 2305 93 0 0.075 0.700
40 2154 94 0 0.074 0.700
40 1387 95 0 0.074 0.700
40 1350 96 0 0.073 0.700
40 1856 97 0 0.072 0.700
40 2841 98 0 0.071 0.700
40 1665 99 0 0.071 0.700
40 1846 100 0 0.070 0.700
42 2318 1 1 1.000 0.048
42 1827 2 1 1.000 0.095
42 2344 3 1 1.000 0.143
42 3048 4 1 1.000 0.190
42 1653 5 1 1.000 0.238
42 2984 6 1 1.000 0.286
42 1719 7 0 0.857 0.286
42 2542 8 1 0.875 0.333
42 3130 9 0 0.778 0.333
42 2452 10 0 0.700 0.333
42 1938 11 0 0.636 0.333
42 2882 12 0 0.583 0.333
42 1689 13 0 0.538 0.333
42 1940 14 0 0.500 0.333
42 3136 15 0 0.467 0.333
42 3089 16 0 0.438 0.333
42 2319 17 0 0.412 0.333
42 2481 18 0 0.389 0.333
42 1771 19 0 0.368 0.333
42 1792 20 0 0.350 0.333
42 855 21 0 0.333 0.333
42 2765 22 0 0.318 0.333
42 2634 23 0 0.304 0.333
42 1542 24 0 0.292 0.333
42 1931 25 0 0.280 0.333
42 3046 26 0 0.269 0.333
42 3119 27 0 0.259 0.333
42 2734 28 0 0.250 0.333
42 1908 29 0 0.241 0.333
42 1430 30 0 0.233 0.333
42 2874 31 0 0.226 0.333
42 2741 32 0 0.219 0.333
42 1529 33 0 0.212 0.333
42 2813 34 0 0.206 0.333
42 2370 35 0 0.200 0.333
42 3049 36 0 0.194 0.333
42 2812 37 0 0.189 0.333
42 1752 38 0 0.184 0.333
42 2268 39 0 0.179 0.333
42 3059 40 0 0.175 0.333
42 860 41 0 0.171 0.333
42 2894 42 0 0.167 0.333
42 371 43 0 0.163 0.333
42 2375 44 0 0.159 0.333
42 3028 45 0 0.156 0.333
42 2988 46 0 0.152 0.333
42 409 47 0 0.149 0.333
42 1366 48 0 0.146 0.333
42 1620 49 0 0.143 0.333
42 2437 50 0 0.140 0.333
42 3070 51 0 0.137 0.333
42 2852 52 0 0.135 0.333
42 2979 53 0 0.132 0.333
42 1032 54 0 0.130 0.333
42 1053 55 0 0.127 0.333
42 40 56 0 0.125 0.333
42 2967 57 0 0.123 0.333
42 2892 58 0 0.121 0.333
42 2679 59 0 0.119 0.333
42 2798 60 0 0.117 0.333
42 2886 61 0 0.115 0.333
42 2535 62 0 0.113 0.333
42 2799 63 0 0.111 0.333
42 633 64 0 0.109 0.333
42 57 65 0 0.108 0.333
42 3000 66 0 0.106 0.333
42 2476 67 0 0.104 0.333
42 3169 68 0 0.103 0.333
42 893 69 0 0.101 0.333
42 2255 70 0 0.100 0.333
42 3002 71 0 0.099 0.333
42 3117 72 0 0.097 0.333
42 2990 73 0 0.096 0.333
42 1678 74 0 0.095 0.333
42 1016 75 0 0.093 0.333
42 1173 76 0 0.092 0.333
42 2504 77 0 0.091 0.333
42 2756 78 0 0.090 0.333
42 3020 79 0 0.089 0.333
42 851 80 0 0.087 0.333
42 1664 81 0 0.086 0.333
42 1764 82 0 0.085 0.333
42 1724 83 0 0.084 0.333
42 1680 84 0 0.083 0.333
42 1267 85 0 0.082 0.333
42 59 86 0 0.081 0.333
42 10 87 0 0.080 0.333
42 13 88 0 0.080 0.333
42 19 89 0 0.079 0.333
42 4 90 0 0.078 0.333
42 7 91 0 0.077 0.333
42 1195 92 0 0.076 0.333
42 961 93 0 0.075 0.333
42 268 94 0 0.074 0.333
42 796 95 0 0.074 0.333
42 2969 96 0 0.073 0.333
42 2485 97 0 0.072 0.333
42 1847 98 0 0.071 0.333
42 2623 99 0 0.071 0.333
42 3183 100 0 0.070 0.333
43 2569 1 0 0.000 0.000
43 2746 2 0 0.000 0.000
43 1527 3 0 0.000 0.000
43 1724 4 0 0.000 0.000
43 2455 5 0 0.000 0.000
43 3046 6 0 0.000 0.000
43 3048 7 0 0.000 0.000
43 3049 8 0 0.000 0.000
43 2344 9 0 0.000 0.000
43 1725 10 0 0.000 0.000
43 2554 11 0 0.000 0.000
43 3000 12 0 0.000 0.000
43 2219 13 0 0.000 0.000
43 2874 14 0 0.000 0.000
43 1951 15 0 0.000 0.000
43 86 16 0 0.000 0.000
43 3098 17 0 0.000 0.000
43 2682 18 0 0.000 0.000
43 1173 19 0 0.000 0.000
43 1847 20 0 0.000 0.000
43 59 21 0 0.000 0.000
43 1196 22 0 0.000 0.000
43 1727 23 0 0.000 0.000
43 854 24 0 0.000 0.000
43 1430 25 0 0.000 0.000
43 2978 26 0 0.000 0.000
43 2494 27 0 0.000 0.000
43 3130 28 0 0.000 0.000
43 1366 29 0 0.000 0.000
43 2875 30 0 0.000 0.000
43 1834 31 0 0.000 0.000
43 84 32 0 0.000 0.000
43 851 33 0 0.000 0.000
43 70 34 0 0.000 0.000
43 2031 35 0 0.000 0.000
43 1771 36 0 0.000 0.000
43 2525 37 0 0.000 0.000
43 1182 38 0 0.000 0.000
43 2734 39 0 0.000 0.000
43 1961 40 0 0.000 0.000
43 1473 41 0 0.000 0.000
43 1879 42 0 0.000 0.000
43 2481 43 0 0.000 0.000
43 2154 44 0 0.000 0.000
43 3042 45 0 0.000 0.000
43 2889 46 0 0.000 0.000
43 3080 47 0 0.000 0.000
43 2772 48 0 0.000 0.000
43 1427 49 0 0.000 0.000
43 1632 50 0 0.000 0.000
43 1604 51 0 0.000 0.000
43 2870 52 0 0.000 0.000
43 1678 53 0 0.000 0.000
43 3002 54 0 0.000 0.000
43 2342 55 0 0.000 0.000
43 1827 56 0 0.000 0.000
43 2987 57 0 0.000 0.000
43 2113 58 0 0.000 0.000
43 633 59 0 0.000 0.000
43 1741 60 0 0.000 0.000
43 1997 61 0 0.000 0.000
43 1404 62 0 0.000 0.000
43 1664 63 0 0.000 0.000
43 1976 64 0 0.000 0.000
43 2216 65 0 0.000 0.000
43 2187 66 0 0.000 0.000
43 1098 67 0 0.000 0.000
43 1528 68 1 0.015 0.024
43 2470 69 0 0.014 0.024
43 3078 70 0 0.014 0.024
43 2383 71 0 0.014 0.024
43 671 72 0 0.014 0.024
43 322 73 0 0.014 0.024
43 2799 74 0 0.014 0.024
43 1425 75 0 0.013 0.024
43 1383 76 0 0.013 0.024
43 1445 77 0 0.013 0.024
43 2341 78 0 0.013 0.024
43 2882 79 0 0.013 0.024
43 2208 80 0 0.013 0.024
43 2696 81 0 0.012 0.024
43 2883 82 1 0.024 0.049
43 1188 83 0 0.024 0.049
43 2996 84 0 0.024 0.049
43 1637 85 0 0.024 0.049
43 1325 86 1 0.035 0.073
43 1592 87 0 0.034 0.073
43 2167 88 0 0.034 0.073
43 3160 89 0 0.034 0.073
43 2876 90 0 0.033 0.073
43 462 91 0 0.033 0.073
43 1542 92 0 0.033 0.073
43 1501 93 0 0.032 0.073
43 3125 94 0 0.032 0.073
43 3134 95 0 0.032 0.073
43 1267 96 0 0.031 0.073
43 1748 97 0 0.031 0.073
43 2402 98 0 0.031 0.073
43 2560 99 0 0.030 0.073
43 1665 100 0 0.030 0.073
44 2829 1 1 1.000 0.059
44 1724 2 0 0.500 0.059
44 1725 3 0 0.333 0.059
44 2344 4 0 0.250 0.059
44 3048 5 0 0.200 0.059
44 1951 6 0 0.167 0.059
44 2523 7 1 0.286 0.118
44 1173 8 0 0.250 0.118
44 3130 9 0 0.222 0.118
44 1196 10 0 0.200 0.118
44 2875 11 0 0.182 0.118
44 1771 12 0 0.167 0.118
44 2746 13 0 0.154 0.118
44 1741 14 0 0.143 0.118
44 2494 15 0 0.133 0.118
44 3049 16 0 0.125 0.118
44 2219 17 0 0.118 0.118
44 1473 18 0 0.111 0.118
44 1727 19 0 0.105 0.118
44 2682 20 0 0.100 0.118
44 2554 21 0 0.095 0.118
44 1527 22 0 0.091 0.118
44 854 23 0 0.087 0.118
44 2874 24 0 0.083 0.118
44 2325 25 0 0.080 0.118
44 1834 26 0 0.077 0.118
44 322 27 0 0.074 0.118
44 2978 28 0 0.071 0.118
44 851 29 0 0.069 0.118
44 2772 30 0 0.067 0.118
44 86 31 0 0.065 0.118
44 3042 32 0 0.062 0.118
44 1879 33 0 0.061 0.118
44 3000 34 0 0.059 0.118
44 1997 35 0 0.057 0.118
44 1383 36 0 0.056 0.118
44 3078 37 0 0.054 0.118
44 2889 38 0 0.053 0.118
44 2455 39 0 0.051 0.118
44 1404 40 0 0.050 0.118
44 1632 41 0 0.049 0.118
44 1847 42 0 0.048 0.118
44 1678 43 0 0.047 0.118
44 2322 44 0 0.045 0.118
44 70 45 0 0.044 0.118
44 2560 46 0 0.043 0.118
44 2187 47 0 0.043 0.118
44 2031 48 0 0.042 0.118
44 1445 49 0 0.041 0.118
44 1430 50 0 0.040 0.118
44 59 51 0 0.039 0.118
44 2870 52 0 0.038 0.118
44 1592 53 0 0.038 0.118
44 1961 54 0 0.037 0.118
44 1501 55 0 0.036 0.118
44 436 56 0 0.036 0.118
44 3003 57 0 0.035 0.118
44 2553 58 0 0.034 0.118
44 1325 59 0 0.034 0.118
44 1188 60 0 0.033 0.118
44 1427 61 0 0.033 0.118
44 2383 62 0 0.032 0.118
44 1366 63 0 0.032 0.118
44 2208 64 0 0.031 0.118
44 2876 65 0 0.031 0.118
44 1846 66 0 0.030 0.118
44 1144 67 0 0.030 0.118
44 1976 68 0 0.029 0.118
44 3080 69 0 0.029 0.118
44 1664 70 0 0.029 0.118
44 1001 71 0 0.028 0.118
44 2154 72 0 0.028 0.118
44 1604 73 0 0.027 0.118
44 84 74 0 0.027 0.118
44 2525 75 0 0.027 0.118
44 1031 76 0 0.026 0.118
44 2987 77 0 0.026 0.118
44 1030 78 0 0.026 0.118
44 3160 79 0 0.025 0.118
44 2771 80 1 0.037 0.176
44 2502 81 0 0.037 0.176
44 2486 82 0 0.037 0.176
44 2734 83 0 0.036 0.176
44 2996 84 0 0.036 0.176
44 2291 85 0 0.035 0.176
44 2342 86 0 0.035 0.176
44 2189 87 0 0.034 0.176
44 1637 88 0 0.034 0.176
44 1305 89 0 0.034 0.176
44 671 90 0 0.033 0.176
44 2062 91 0 0.033 0.176
44 1809 92 0 0.033 0.176
44 2197 93 0 0.032 0.176
44 2696 94 0 0.032 0.176
44 1594 95 0 0.032 0.176
44 2306 96 0 0.031 0.176
44 1098 97 0 0.031 0.176
44 717 98 0 0.031 0.176
44 2204 99 0 0.030 0.176
44 3086 100 0 0.030 0.176
45 3002 1 1 1.000 0.038
45 1976 2 0 0.500 0.038
45 2452 3 1 0.667 0.077
45 2344 4 0 0.500 0.077
45 3134 5 0 0.400 0.077
45 3048 6 0 0.333 0.077
45 1173 7 0 0.286 0.077
45 2978 8 0 0.250 0.077
45 2114 9 0 0.222 0.077
45 1827 10 0 0.200 0.077
45 1724 11 0 0.182 0.077
45 2554 12 0 0.167 0.077
45 2359 13 1 0.231 0.115
45 855 14 0 0.214 0.115
45 1527 15 0 0.200 0.115
45 3137 16 1 0.250 0.154
45 854 17 0 0.235 0.154
45 1032 18 0 0.222 0.154
45 1727 19 0 0.211 0.154
45 1961 20 0 0.200 0.154
45 2876 21 0 0.190 0.154
45 2765 22 1 0.227 0.192
45 2991 23 0 0.217 0.192
45 1856 24 0 0.208 0.192
45 2870 25 0 0.200 0.192
45 2746 26 0 0.192 0.192
45 3049 27 0 0.185 0.192
45 1664 28 0 0.179 0.192
45 3148 29 0 0.172 0.192
45 1725 30 0 0.167 0.192
45 2219 31 0 0.161 0.192
45 2479 32 0 0.156 0.192
45 1412 33 0 0.152 0.192
45 849 34 0 0.147 0.192
45 2816 35 1 0.171 0.231
45 1267 36 0 0.167 0.231
